sex,location,year,unemployment,country
F,MK0,2012,30.3,MK
F,MT0,2012,7.2,MT
F,NL1,2012,7.2,NL
F,NL2,2012,6.2,NL
F,NL3,2012,6.3,NL
F,NL4,2012,5.6,NL
F,NO0,2012,2.6,NO
F,PL2,2012,11.1,PL
F,PL4,2012,10.6,PL
F,PL5,2012,11.4,PL
F,PL6,2012,12.2,PL
F,PL7,2012,12.1,PL
F,PL8,2012,11.6,PL
F,PL9,2012,8,PL
F,PT1,2012,15.8,PT
F,PT2,2012,13.6,PT
F,PT3,2012,15,PT
F,RO1,2012,6.4,RO
F,RO2,2012,5.3,RO
F,RO3,2012,7.6,RO
F,RO4,2012,4.6,RO
F,RS1,2012,,RS
F,RS2,2012,,RS
F,SE1,2012,7.5,SE
F,SE2,2012,7.9,SE
F,SE3,2012,7.6,SE
F,SI0,2012,9.4,SI
F,SK0,2012,14.5,SK
F,TR1,2012,13.6,TR
F,TR2,2012,8,TR
F,TR3,2012,11,TR
F,TR4,2012,10.7,TR
F,TR5,2012,10.4,TR
F,TR6,2012,9.5,TR
F,TR7,2012,6.2,TR
F,TR8,2012,6.1,TR
F,TR9,2012,3.1,TR
F,TRA,2012,2.6,TR
F,TRB,2012,4.8,TR
F,TRC,2012,7.9,TR
F,UKC,2012,8.5,UK
F,UKD,2012,7.5,UK
F,UKE,2012,7.9,UK
F,UKF,2012,7.8,UK
F,UKG,2012,8.1,UK
F,UKH,2012,6.5,UK
F,UKI,2012,9.2,UK
F,UKJ,2012,6.6,UK
F,UKK,2012,5.1,UK
F,UKL,2012,8.3,UK
F,UKM,2012,7.3,UK
F,UKN,2012,5.2,UK
M,AT1,2012,7,AT
M,AT2,2012,4.1,AT
M,AT3,2012,3.1,AT
M,BE1,2012,17.9,BE
M,BE2,2012,4.5,BE
M,BE3,2012,10.2,BE
M,BG3,2012,15.5,BG
M,BG4,2012,11.6,BG
M,CH0,2012,4.3,CH
M,CY0,2012,12.6,CY
M,CZ0,2012,6,CZ
M,DE1,2012,3.3,DE
M,DE2,2012,3,DE
M,DE3,2012,11.5,DE
M,DE4,2012,8.3,DE
M,DE5,2012,7.4,DE
M,DE6,2012,5.8,DE
M,DE7,2012,5,DE
M,DE8,2012,11.3,DE
M,DE9,2012,5.1,DE
M,DEA,2012,6.3,DE
M,DEB,2012,3.9,DE
M,DEC,2012,6.2,DE
M,DED,2012,8.2,DE
M,DEE,2012,9.3,DE
M,DEF,2012,5.5,DE
M,DEG,2012,6.9,DE
M,DK0,2012,7.8,DK
M,EE0,2012,10.9,EE
M,EL3,2012,24.6,EL
M,EL4,2012,16.3,EL
M,EL5,2012,22.4,EL
M,EL6,2012,18.5,EL
M,ES1,2012,20.7,ES
M,ES2,2012,16.7,ES
M,ES3,2012,19.1,ES
M,ES4,2012,23.4,ES
M,ES5,2012,24.6,ES
M,ES6,2012,32.4,ES
M,ES7,2012,32,ES
M,FI1,2012,8.3,FI
M,FI2,2012,,FI
M,FR1,2012,8.5,FR
M,FRB,2012,11,FR
M,FRC,2012,8.9,FR
M,FRD,2012,10.4,FR
M,FRE,2012,12.6,FR
M,FRF,2012,10.8,FR
M,FRG,2012,7.7,FR
M,FRH,2012,7.9,FR
M,FRI,2012,8.4,FR
M,FRJ,2012,11.2,FR
M,FRK,2012,8.3,FR
M,FRL,2012,9,FR
M,FRM,2012,,FR
M,FRY,2012,23.1,FR
M,HR0,2012,16,HR
M,HU1,2012,10.6,HU
M,HU2,2012,9.6,HU
M,HU3,2012,13.4,HU
M,IE0,2012,17.8,IE
M,IS0,2012,6.3,IS
M,ITC,2012,7.1,IT
M,ITF,2012,15.4,IT
M,ITG,2012,16.7,IT
M,ITH,2012,5.7,IT
M,ITI,2012,8.3,IT
M,LT0,2012,15.2,LT
M,LU0,2012,4.5,LU
M,LV0,2012,16.2,LV
M,ME0,2012,19.8,ME
M,MK0,2012,31.5,MK
M,MT0,2012,5.6,MT
M,NL1,2012,6.1,NL
M,NL2,2012,5.2,NL
M,NL3,2012,5.6,NL
M,NL4,2012,5.1,NL
M,NO0,2012,3.6,NO
M,PL2,2012,8.8,PL
M,PL4,2012,8.1,PL
M,PL5,2012,10.2,PL
M,PL6,2012,9.6,PL
M,PL7,2012,11.5,PL
M,PL8,2012,11,PL
M,PL9,2012,8,PL
M,PT1,2012,15.8,PT
M,PT2,2012,16.5,PT
M,PT3,2012,19.8,PT
M,RO1,2012,7,RO
M,RO2,2012,7.1,RO
M,RO3,2012,8.6,RO
M,RO4,2012,6.4,RO
M,RS1,2012,,RS
M,RS2,2012,,RS
M,SE1,2012,7.6,SE
M,SE2,2012,8.5,SE
M,SE3,2012,8.9,SE
M,SI0,2012,8.4,SI
M,SK0,2012,13.5,SK
M,TR1,2012,9.6,TR
M,TR2,2012,4.3,TR
M,TR3,2012,7.3,TR
M,TR4,2012,6.4,TR
M,TR5,2012,6.1,TR
M,TR6,2012,8.1,TR
M,TR7,2012,7.2,TR
M,TR8,2012,4.9,TR
M,TR9,2012,6.9,TR
M,TRA,2012,7.4,TR
M,TRB,2012,7.5,TR
M,TRC,2012,11.5,TR
M,UKC,2012,11.5,UK
M,UKD,2012,9.8,UK
M,UKE,2012,10,UK
M,UKF,2012,7.9,UK
M,UKG,2012,9.1,UK
M,UKH,2012,6.9,UK
M,UKI,2012,9,UK
M,UKJ,2012,6.1,UK
M,UKK,2012,6.3,UK
M,UKL,2012,8.9,UK
M,UKM,2012,8.6,UK
M,UKN,2012,9.3,UK
T,AT1,2012,6.6,AT
T,AT2,2012,4.3,AT
T,AT3,2012,3.2,AT
T,BE1,2012,17.4,BE
T,BE2,2012,4.5,BE
T,BE3,2012,10.1,BE
T,BG3,2012,14.3,BG
T,BG4,2012,10.4,BG
T,CH0,2012,4.5,CH
T,CY0,2012,11.9,CY
T,CZ0,2012,7,CZ
T,DE1,2012,3.3,DE
T,DE2,2012,3.1,DE
T,DE3,2012,10.4,DE
T,DE4,2012,8.2,DE
T,DE5,2012,6.6,DE
T,DE6,2012,5.3,DE
T,DE7,2012,4.8,DE
T,DE8,2012,10.8,DE
T,DE9,2012,4.9,DE
T,DEA,2012,5.8,DE
T,DEB,2012,4,DE
T,DEC,2012,6.3,DE
T,DED,2012,8.2,DE
T,DEE,2012,9.5,DE
T,DEF,2012,5,DE
T,DEG,2012,7.3,DE
T,DK0,2012,7.8,DK
T,EE0,2012,10,EE
T,EL3,2012,25.8,EL
T,EL4,2012,20.3,EL
T,EL5,2012,25.5,EL
T,EL6,2012,23.1,EL
T,ES1,2012,20.5,ES
T,ES2,2012,17,ES
T,ES3,2012,18.6,ES
T,ES4,2012,25.6,ES
T,ES5,2012,24.2,ES
T,ES6,2012,33.3,ES
T,ES7,2012,32.6,ES
T,FI1,2012,7.7,FI
T,FI2,2012,,FI
T,FR1,2012,8.1,FR
T,FRB,2012,10.8,FR
T,FRC,2012,8.9,FR
T,FRD,2012,10,FR
T,FRE,2012,12.3,FR
T,FRF,2012,10.3,FR
T,FRG,2012,8.4,FR
T,FRH,2012,8,FR
T,FRI,2012,8.8,FR
T,FRJ,2012,11.3,FR
T,FRK,2012,8.4,FR
T,FRL,2012,9.6,FR
T,FRM,2012,7.9,FR
T,FRY,2012,25.1,FR
T,HR0,2012,16,HR
T,HU1,2012,9.5,HU
T,HU2,2012,9.7,HU
T,HU3,2012,13.3,HU
T,IE0,2012,15.5,IE
T,IS0,2012,6,IS
T,ITC,2012,8,IT
T,ITF,2012,16.9,IT
T,ITG,2012,17.6,IT
T,ITH,2012,6.6,IT
T,ITI,2012,9.4,IT
T,LT0,2012,13.4,LT
T,LU0,2012,5.1,LU
T,LV0,2012,15,LV
T,ME0,2012,20,ME
T,MK0,2012,31,MK
T,MT0,2012,6.2,MT
T,NL1,2012,6.6,NL
T,NL2,2012,5.6,NL
T,NL3,2012,6,NL
T,NL4,2012,5.3,NL
T,NO0,2012,3.1,NO
T,PL2,2012,9.8,PL
T,PL4,2012,9.2,PL
T,PL5,2012,10.7,PL
T,PL6,2012,10.8,PL
T,PL7,2012,11.8,PL
T,PL8,2012,11.3,PL
T,PL9,2012,8,PL
T,PT1,2012,15.8,PT
T,PT2,2012,15.3,PT
T,PT3,2012,17.5,PT
T,RO1,2012,6.8,RO
T,RO2,2012,6.3,RO
T,RO3,2012,8.1,RO
T,RO4,2012,5.7,RO
T,RS1,2012,,RS
T,RS2,2012,,RS
T,SE1,2012,7.6,SE
T,SE2,2012,8.2,SE
T,SE3,2012,8.3,SE
T,SI0,2012,8.9,SI
T,SK0,2012,14,SK
T,TR1,2012,10.7,TR
T,TR2,2012,5.4,TR
T,TR3,2012,8.6,TR
T,TR4,2012,7.6,TR
T,TR5,2012,7.3,TR
T,TR6,2012,8.5,TR
T,TR7,2012,6.9,TR
T,TR8,2012,5.3,TR
T,TR9,2012,5.3,TR
T,TRA,2012,6,TR
T,TRB,2012,6.7,TR
T,TRC,2012,11,TR
T,UKC,2012,10.1,UK
T,UKD,2012,8.7,UK
T,UKE,2012,9,UK
T,UKF,2012,7.9,UK
T,UKG,2012,8.6,UK
T,UKH,2012,6.7,UK
T,UKI,2012,9.1,UK
T,UKJ,2012,6.3,UK
T,UKK,2012,5.8,UK
T,UKL,2012,8.6,UK
T,UKM,2012,8,UK
T,UKN,2012,7.4,UK
F,AT1,2011,5.9,AT
F,AT2,2011,3.9,AT
F,AT3,2011,3.5,AT
F,BE1,2011,15.4,BE
F,BE2,2011,4.3,BE
F,BE3,2011,10.1,BE
F,BG3,2011,12.1,BG
F,BG4,2011,8.3,BG
F,CH0,2011,4.8,CH
F,CY0,2011,7.7,CY
F,CZ0,2011,7.9,CZ
F,DE1,2011,3.7,DE
F,DE2,2011,3.4,DE
F,DE3,2011,10.5,DE
F,DE4,2011,8,DE
F,DE5,2011,6.5,DE
F,DE6,2011,5,DE
F,DE7,2011,4.8,DE
F,DE8,2011,9.8,DE
F,DE9,2011,5.5,DE
F,DEA,2011,5.5,DE
F,DEB,2011,5,DE
F,DEC,2011,5.4,DE
F,DED,2011,9.1,DE
F,DEE,2011,10.1,DE
F,DEF,2011,5,DE
F,DEG,2011,7.4,DE
F,DK0,2011,7.6,DK
F,EE0,2011,11.6,EE
F,EL3,2011,19.9,EL
F,EL4,2011,19,EL
F,EL5,2011,24.5,EL
F,EL6,2011,21.9,EL
F,ES1,2011,17.4,ES
F,ES2,2011,14.7,ES
F,ES3,2011,16.3,ES
F,ES4,2011,22.9,ES
F,ES5,2011,20.7,ES
F,ES6,2011,30.9,ES
F,ES7,2011,29.1,ES
F,FI1,2011,7.1,FI
F,FI2,2011,,FI
F,FR1,2011,7.9,FR
F,FRB,2011,8.7,FR
F,FRC,2011,9.2,FR
F,FRD,2011,9.4,FR
F,FRE,2011,11.9,FR
F,FRF,2011,9.5,FR
F,FRG,2011,9,FR
F,FRH,2011,7.1,FR
F,FRI,2011,8.4,FR
F,FRJ,2011,10.2,FR
F,FRK,2011,8.7,FR
F,FRL,2011,10.5,FR
F,FRM,2011,,FR
F,FRY,2011,27.6,FR
F,HR0,2011,13.8,HR
F,HU1,2011,8.6,HU
F,HU2,2011,10.4,HU
F,HU3,2011,13.5,HU
F,IE0,2011,12.5,IE
F,IS0,2011,6.2,IS
F,ITC,2011,7.2,IT
F,ITF,2011,16,IT
F,ITG,2011,16.2,IT
F,ITH,2011,6.1,IT
F,ITI,2011,8.8,IT
F,LT0,2011,12.9,LT
F,LU0,2011,6.3,LU
F,LV0,2011,13.8,LV
F,ME0,2011,20.1,ME
F,MK0,2011,30.8,MK
F,MT0,2011,7.1,MT
F,NL1,2011,6.4,NL
F,NL2,2011,5.2,NL
F,NL3,2011,5.3,NL
F,NL4,2011,5.4,NL
F,NO0,2011,3,NO
F,PL2,2011,10.7,PL
F,PL4,2011,10.6,PL
F,PL5,2011,10.5,PL
F,PL6,2011,11.2,PL
F,PL7,2011,11.1,PL
F,PL8,2011,11.3,PL
F,PL9,2011,7.8,PL
F,PT1,2011,13.3,PT
F,PT2,2011,10.8,PT
F,PT3,2011,12,PT
F,RO1,2011,7.1,RO
F,RO2,2011,6,RO
F,RO3,2011,7.6,RO
F,RO4,2011,4.7,RO
F,RS1,2011,,RS
F,RS2,2011,,RS
F,SE1,2011,7.5,SE
F,SE2,2011,7.9,SE
F,SE3,2011,7.9,SE
F,SI0,2011,8.2,SI
F,SK0,2011,13.6,SK
F,TR1,2011,14.5,TR
F,TR2,2011,9.1,TR
F,TR3,2011,12,TR
F,TR4,2011,11.5,TR
F,TR5,2011,9.5,TR
F,TR6,2011,10.5,TR
F,TR7,2011,9.5,TR
F,TR8,2011,5.8,TR
F,TR9,2011,4,TR
F,TRA,2011,2.6,TR
F,TRB,2011,7.5,TR
F,TRC,2011,7.7,TR
F,UKC,2011,9.9,UK
F,UKD,2011,7.4,UK
F,UKE,2011,7.8,UK
F,UKF,2011,8.2,UK
F,UKG,2011,8.2,UK
F,UKH,2011,6.2,UK
F,UKI,2011,9.8,UK
F,UKJ,2011,5.9,UK
F,UKK,2011,5.6,UK
F,UKL,2011,6.6,UK
F,UKM,2011,6.9,UK
F,UKN,2011,5.2,UK
M,AT1,2011,6.3,AT
M,AT2,2011,3.8,AT
M,AT3,2011,3,AT
M,BE1,2011,18.2,BE
M,BE2,2011,4.2,BE
M,BE3,2011,9,BE
M,BG3,2011,14,BG
M,BG4,2011,10.6,BG
M,CH0,2011,4.1,CH
M,CY0,2011,8.1,CY
M,CZ0,2011,5.8,CZ
M,DE1,2011,3.5,DE
M,DE2,2011,3.1,DE
M,DE3,2011,12.7,DE
M,DE4,2011,9.4,DE
M,DE5,2011,8.9,DE
M,DE6,2011,5.6,DE
M,DE7,2011,4.7,DE
M,DE8,2011,10.3,DE
M,DE9,2011,5.5,DE
M,DEA,2011,6.9,DE
M,DEB,2011,4.6,DE
M,DEC,2011,6.2,DE
M,DED,2011,9.6,DE
M,DEE,2011,10.7,DE
M,DEF,2011,6.5,DE
M,DEG,2011,7.7,DE
M,DK0,2011,7.9,DK
M,EE0,2011,13.1,EE
M,EL3,2011,16.5,EL
M,EL4,2011,13,EL
M,EL5,2011,16.3,EL
M,EL6,2011,12.9,EL
M,ES1,2011,16.9,ES
M,ES2,2011,13.8,ES
M,ES3,2011,16.4,ES
M,ES4,2011,19,ES
M,ES5,2011,21.4,ES
M,ES6,2011,28,ES
M,ES7,2011,29.4,ES
M,FI1,2011,8.4,FI
M,FI2,2011,,FI
M,FR1,2011,8.5,FR
M,FRB,2011,7.9,FR
M,FRC,2011,7.8,FR
M,FRD,2011,8.6,FR
M,FRE,2011,10.6,FR
M,FRF,2011,8.9,FR
M,FRG,2011,8,FR
M,FRH,2011,7.1,FR
M,FRI,2011,8.7,FR
M,FRJ,2011,9.5,FR
M,FRK,2011,7.1,FR
M,FRL,2011,9.1,FR
M,FRM,2011,,FR
M,FRY,2011,22.9,FR
M,HR0,2011,13.7,HR
M,HU1,2011,9.3,HU
M,HU2,2011,9.2,HU
M,HU3,2011,14,HU
M,IE0,2011,17.8,IE
M,IS0,2011,7.8,IS
M,ITC,2011,5.6,IT
M,ITF,2011,11.8,IT
M,ITG,2011,12.8,IT
M,ITH,2011,4.1,IT
M,ITI,2011,6.6,IT
M,LT0,2011,17.9,LT
M,LU0,2011,3.8,LU
M,LV0,2011,18.6,LV
M,ME0,2011,19.3,ME
M,MK0,2011,31.8,MK
M,MT0,2011,6,MT
M,NL1,2011,5.2,NL
M,NL2,2011,4.5,NL
M,NL3,2011,4.8,NL
M,NL4,2011,4.1,NL
M,NO0,2011,3.4,NO
M,PL2,2011,8.1,PL
M,PL4,2011,8.7,PL
M,PL5,2011,10.2,PL
M,PL6,2011,8.5,PL
M,PL7,2011,10.1,PL
M,PL8,2011,10.6,PL
M,PL9,2011,7.9,PL
M,PT1,2011,12.5,PT
M,PT2,2011,11.8,PT
M,PT3,2011,15.3,PT
M,RO1,2011,8.1,RO
M,RO2,2011,7.2,RO
M,RO3,2011,8.3,RO
M,RO4,2011,7.3,RO
M,RS1,2011,,RS
M,RS2,2011,,RS
M,SE1,2011,7.1,SE
M,SE2,2011,8,SE
M,SE3,2011,9.1,SE
M,SI0,2011,8.2,SI
M,SK0,2011,13.6,SK
M,TR1,2011,10,TR
M,TR2,2011,5.1,TR
M,TR3,2011,7.9,TR
M,TR4,2011,7.5,TR
M,TR5,2011,6.8,TR
M,TR6,2011,9,TR
M,TR7,2011,8.5,TR
M,TR8,2011,5.1,TR
M,TR9,2011,6.3,TR
M,TRA,2011,9.5,TR
M,TRB,2011,10.1,TR
M,TRC,2011,10.6,TR
M,UKC,2011,11.5,UK
M,UKD,2011,9.4,UK
M,UKE,2011,10.7,UK
M,UKF,2011,7.7,UK
M,UKG,2011,9.8,UK
M,UKH,2011,6.9,UK
M,UKI,2011,9.9,UK
M,UKJ,2011,6.1,UK
M,UKK,2011,7,UK
M,UKL,2011,10.4,UK
M,UKM,2011,9,UK
M,UKN,2011,8.9,UK
T,AT1,2011,6.1,AT
T,AT2,2011,3.8,AT
T,AT3,2011,3.2,AT
T,BE1,2011,17,BE
T,BE2,2011,4.3,BE
T,BE3,2011,9.5,BE
T,BG3,2011,13.1,BG
T,BG4,2011,9.5,BG
T,CH0,2011,4.4,CH
T,CY0,2011,7.9,CY
T,CZ0,2011,6.7,CZ
T,DE1,2011,3.6,DE
T,DE2,2011,3.3,DE
T,DE3,2011,11.7,DE
T,DE4,2011,8.8,DE
T,DE5,2011,7.8,DE
T,DE6,2011,5.3,DE
T,DE7,2011,4.7,DE
T,DE8,2011,10.1,DE
T,DE9,2011,5.5,DE
T,DEA,2011,6.3,DE
T,DEB,2011,4.8,DE
T,DEC,2011,5.9,DE
T,DED,2011,9.3,DE
T,DEE,2011,10.4,DE
T,DEF,2011,5.8,DE
T,DEG,2011,7.6,DE
T,DK0,2011,7.8,DK
T,EE0,2011,12.3,EE
T,EL3,2011,18,EL
T,EL4,2011,15.6,EL
T,EL5,2011,19.8,EL
T,EL6,2011,16.6,EL
T,ES1,2011,17.1,ES
T,ES2,2011,14.2,ES
T,ES3,2011,16.4,ES
T,ES4,2011,20.7,ES
T,ES5,2011,21.1,ES
T,ES6,2011,29.3,ES
T,ES7,2011,29.3,ES
T,FI1,2011,7.8,FI
T,FI2,2011,,FI
T,FR1,2011,8.2,FR
T,FRB,2011,8.3,FR
T,FRC,2011,8.5,FR
T,FRD,2011,9,FR
T,FRE,2011,11.2,FR
T,FRF,2011,9.2,FR
T,FRG,2011,8.5,FR
T,FRH,2011,7.1,FR
T,FRI,2011,8.5,FR
T,FRJ,2011,9.8,FR
T,FRK,2011,7.9,FR
T,FRL,2011,9.8,FR
T,FRM,2011,,FR
T,FRY,2011,25.3,FR
T,HR0,2011,13.7,HR
T,HU1,2011,9,HU
T,HU2,2011,9.7,HU
T,HU3,2011,13.8,HU
T,IE0,2011,15.4,IE
T,IS0,2011,7,IS
T,ITC,2011,6.3,IT
T,ITF,2011,13.3,IT
T,ITG,2011,14.1,IT
T,ITH,2011,5,IT
T,ITI,2011,7.5,IT
T,LT0,2011,15.4,LT
T,LU0,2011,4.9,LU
T,LV0,2011,16.2,LV
T,ME0,2011,19.7,ME
T,MK0,2011,31.4,MK
T,MT0,2011,6.4,MT
T,NL1,2011,5.7,NL
T,NL2,2011,4.8,NL
T,NL3,2011,5,NL
T,NL4,2011,4.7,NL
T,NO0,2011,3.2,NO
T,PL2,2011,9.3,PL
T,PL4,2011,9.6,PL
T,PL5,2011,10.3,PL
T,PL6,2011,9.7,PL
T,PL7,2011,10.5,PL
T,PL8,2011,10.9,PL
T,PL9,2011,7.9,PL
T,PT1,2011,12.9,PT
T,PT2,2011,11.4,PT
T,PT3,2011,13.7,PT
T,RO1,2011,7.7,RO
T,RO2,2011,6.7,RO
T,RO3,2011,8,RO
T,RO4,2011,6.2,RO
T,RS1,2011,,RS
T,RS2,2011,,RS
T,SE1,2011,7.3,SE
T,SE2,2011,8,SE
T,SE3,2011,8.5,SE
T,SI0,2011,8.2,SI
T,SK0,2011,13.6,SK
T,TR1,2011,11.1,TR
T,TR2,2011,6.3,TR
T,TR3,2011,9.3,TR
T,TR4,2011,8.7,TR
T,TR5,2011,7.6,TR
T,TR6,2011,9.5,TR
T,TR7,2011,8.7,TR
T,TR8,2011,5.4,TR
T,TR9,2011,5.4,TR
T,TRA,2011,7.5,TR
T,TRB,2011,9.5,TR
T,TRC,2011,10.1,TR
T,UKC,2011,10.8,UK
T,UKD,2011,8.5,UK
T,UKE,2011,9.3,UK
T,UKF,2011,8,UK
T,UKG,2011,9,UK
T,UKH,2011,6.6,UK
T,UKI,2011,9.9,UK
T,UKJ,2011,6,UK
T,UKK,2011,6.4,UK
T,UKL,2011,8.6,UK
T,UKM,2011,8,UK
T,UKN,2011,7.2,UK
F,AT1,2010,5.5,AT
F,AT2,2010,4.6,AT
F,AT3,2010,3.7,AT
F,BE1,2010,17.9,BE
F,BE2,2010,5.1,BE
F,BE3,2010,12.1,BE
F,BG3,2010,11.2,BG
F,BG4,2010,8.2,BG
F,CH0,2010,5.2,CH
F,CY0,2010,6.4,CY
F,CZ0,2010,8.5,CZ
F,DE1,2010,4.8,DE
F,DE2,2010,4.4,DE
F,DE3,2010,11.3,DE
F,DE4,2010,9.1,DE
F,DE5,2010,5.9,DE
F,DE6,2010,6.4,DE
F,DE7,2010,5.6,DE
F,DE8,2010,10.7,DE
F,DE9,2010,5.9,DE
F,DEA,2010,6.5,DE
F,DEB,2010,5.2,DE
F,DEC,2010,6.1,DE
F,DED,2010,10.6,DE
F,DEE,2010,10.8,DE
F,DEF,2010,5.8,DE
F,DEG,2010,8.9,DE
F,DK0,2010,6.8,DK
F,EE0,2010,14.1,EE
F,EL3,2010,14.6,EL
F,EL4,2010,17,EL
F,EL5,2010,18.4,EL
F,EL6,2010,16.7,EL
F,ES1,2010,16.2,ES
F,ES2,2010,13.1,ES
F,ES3,2010,16.2,ES
F,ES4,2010,21.7,ES
F,ES5,2010,19,ES
F,ES6,2010,28.2,ES
F,ES7,2010,27.9,ES
F,FI1,2010,7.7,FI
F,FI2,2010,,FI
F,FR1,2010,8.5,FR
F,FRB,2010,6.7,FR
F,FRC,2010,8.7,FR
F,FRD,2010,9.4,FR
F,FRE,2010,12.4,FR
F,FRF,2010,9.3,FR
F,FRG,2010,9.4,FR
F,FRH,2010,7.7,FR
F,FRI,2010,8,FR
F,FRJ,2010,9.5,FR
F,FRK,2010,8.5,FR
F,FRL,2010,10.2,FR
F,FRM,2010,,FR
F,FRY,2010,26.7,FR
F,HR0,2010,12.4,HR
F,HU1,2010,8.3,HU
F,HU2,2010,10.3,HU
F,HU3,2010,13,HU
F,IE0,2010,11.4,IE
F,IS0,2010,6.7,IS
F,ITC,2010,7.1,IT
F,ITF,2010,15.4,IT
F,ITG,2010,16.3,IT
F,ITH,2010,6.8,IT
F,ITI,2010,8.9,IT
F,LT0,2010,14.5,LT
F,LU0,2010,5.1,LU
F,LV0,2010,16.3,LV
F,ME0,2010,,ME
F,MK0,2010,32.3,MK
F,MT0,2010,7.1,MT
F,NL1,2010,6.1,NL
F,NL2,2010,5.4,NL
F,NL3,2010,5.5,NL
F,NL4,2010,5.6,NL
F,NO0,2010,2.9,NO
F,PL2,2010,10.2,PL
F,PL4,2010,10.6,PL
F,PL5,2010,11.2,PL
F,PL6,2010,10.6,PL
F,PL7,2010,10.4,PL
F,PL8,2010,10.5,PL
F,PL9,2010,7.2,PL
F,PT1,2010,12.3,PT
F,PT2,2010,,PT
F,PT3,2010,,PT
F,RO1,2010,7.6,RO
F,RO2,2010,5.9,RO
F,RO3,2010,5.9,RO
F,RO4,2010,5.1,RO
F,RS1,2010,,RS
F,RS2,2010,,RS
F,SE1,2010,8.5,SE
F,SE2,2010,8.3,SE
F,SE3,2010,9,SE
F,SI0,2010,7.1,SI
F,SK0,2010,14.6,SK
F,TR1,2010,16.5,TR
F,TR2,2010,8.5,TR
F,TR3,2010,13.3,TR
F,TR4,2010,12.1,TR
F,TR5,2010,11.9,TR
F,TR6,2010,13,TR
F,TR7,2010,12.9,TR
F,TR8,2010,7.2,TR
F,TR9,2010,3.1,TR
F,TRA,2010,2.7,TR
F,TRB,2010,10.3,TR
F,TRC,2010,6.2,TR
F,UKC,2010,8.1,UK
F,UKD,2010,6.7,UK
F,UKE,2010,7.4,UK
F,UKF,2010,7.2,UK
F,UKG,2010,7.6,UK
F,UKH,2010,6.1,UK
F,UKI,2010,9.1,UK
F,UKJ,2010,5.5,UK
F,UKK,2010,5.5,UK
F,UKL,2010,7.1,UK
F,UKM,2010,6.9,UK
F,UKN,2010,4.5,UK
M,AT1,2010,6.5,AT
M,AT2,2010,4.3,AT
M,AT3,2010,3.7,AT
M,BE1,2010,16.8,BE
M,BE2,2010,5.2,BE
M,BE3,2010,10.9,BE
M,BG3,2010,12.6,BG
M,BG4,2010,9.1,BG
M,CH0,2010,4.5,CH
M,CY0,2010,6.2,CY
M,CZ0,2010,6.4,CZ
M,DE1,2010,4.7,DE
M,DE2,2010,4.3,DE
M,DE3,2010,14.2,DE
M,DE4,2010,10.6,DE
M,DE5,2010,9.7,DE
M,DE6,2010,7.5,DE
M,DE7,2010,6.1,DE
M,DE8,2010,13.8,DE
M,DE9,2010,6.8,DE
M,DEA,2010,8.1,DE
M,DEB,2010,5.6,DE
M,DEC,2010,7.5,DE
M,DED,2010,11.7,DE
M,DEE,2010,11.9,DE
M,DEF,2010,7.4,DE
M,DEG,2010,8.2,DE
M,DK0,2010,8.6,DK
M,EE0,2010,19.3,EE
M,EL3,2010,11,EL
M,EL4,2010,9.1,EL
M,EL5,2010,10.6,EL
M,EL6,2010,8.5,EL
M,ES1,2010,14.5,ES
M,ES2,2010,11.8,ES
M,ES3,2010,15.6,ES
M,ES4,2010,17.3,ES
M,ES5,2010,20.3,ES
M,ES6,2010,26.1,ES
M,ES7,2010,29.2,ES
M,FI1,2010,9.1,FI
M,FI2,2010,,FI
M,FR1,2010,8.6,FR
M,FRB,2010,7.3,FR
M,FRC,2010,8.6,FR
M,FRD,2010,8.7,FR
M,FRE,2010,12,FR
M,FRF,2010,8.6,FR
M,FRG,2010,7.6,FR
M,FRH,2010,6,FR
M,FRI,2010,7.7,FR
M,FRJ,2010,11.3,FR
M,FRK,2010,7.4,FR
M,FRL,2010,9.2,FR
M,FRM,2010,,FR
M,FRY,2010,23.8,FR
M,HR0,2010,11.1,HR
M,HU1,2010,9.4,HU
M,HU2,2010,10.7,HU
M,HU3,2010,14.1,HU
M,IE0,2010,17.2,IE
M,IS0,2010,8.3,IS
M,ITC,2010,5.5,IT
M,ITF,2010,11.3,IT
M,ITG,2010,13.4,IT
M,ITH,2010,4.4,IT
M,ITI,2010,6.5,IT
M,LT0,2010,21.2,LT
M,LU0,2010,3.8,LU
M,LV0,2010,22.7,LV
M,ME0,2010,,ME
M,MK0,2010,31.9,MK
M,MT0,2010,6.7,MT
M,NL1,2010,4.9,NL
M,NL2,2010,4.4,NL
M,NL3,2010,4.6,NL
M,NL4,2010,4.4,NL
M,NO0,2010,4,NO
M,PL2,2010,8.2,PL
M,PL4,2010,9.5,PL
M,PL5,2010,10.7,PL
M,PL6,2010,9.3,PL
M,PL7,2010,10.1,PL
M,PL8,2010,10.7,PL
M,PL9,2010,7.7,PL
M,PT1,2010,10.1,PT
M,PT2,2010,6.7,PT
M,PT3,2010,8.6,PT
M,RO1,2010,8.7,RO
M,RO2,2010,7.1,RO
M,RO3,2010,6.9,RO
M,RO4,2010,7.9,RO
M,RS1,2010,,RS
M,RS2,2010,,RS
M,SE1,2010,8,SE
M,SE2,2010,8.8,SE
M,SE3,2010,9.8,SE
M,SI0,2010,7.5,SI
M,SK0,2010,14.2,SK
