sex,location,year,unemployment,country
M,ES13,2004,7.2,ES
M,ES21,2004,7.6,ES
M,ES22,2004,4.5,ES
M,ES23,2004,4.5,ES
M,ES24,2004,3.7,ES
M,ES30,2004,5.9,ES
M,ES41,2004,6.9,ES
M,ES42,2004,4.5,ES
M,ES43,2004,11.5,ES
M,ES51,2004,8.3,ES
M,ES52,2004,8,ES
M,ES53,2004,7.9,ES
M,ES61,2004,12.7,ES
M,ES62,2004,7.3,ES
M,ES63,2004,11,ES
M,ES64,2004,,ES
M,ES70,2004,10.3,ES
M,EU15,2004,7.7,EU
M,EU27_2020,2004,9.2,EU
M,EU28,2004,8.7,EU
M,FI19,2004,10.6,FI
M,FI1B,2004,,FI
M,FI1C,2004,,FI
M,FI1D,2004,,FI
M,FI20,2004,,FI
M,FR10,2004,9,FR
M,FRB0,2004,7.2,FR
M,FRC1,2004,,FR
M,FRC2,2004,,FR
M,FRD1,2004,,FR
M,FRD2,2004,,FR
M,FRE1,2004,11.3,FR
M,FRE2,2004,9.4,FR
M,FRF1,2004,8.3,FR
M,FRF2,2004,,FR
M,FRF3,2004,10.1,FR
M,FRG0,2004,5.7,FR
M,FRH0,2004,5.2,FR
M,FRI1,2004,8.4,FR
M,FRI2,2004,,FR
M,FRI3,2004,,FR
M,FRJ1,2004,10.2,FR
M,FRJ2,2004,,FR
M,FRK1,2004,,FR
M,FRK2,2004,7.3,FR
M,FRL0,2004,8.5,FR
M,FRM0,2004,,FR
M,FRY1,2004,22.2,FR
M,FRY2,2004,19.4,FR
M,FRY3,2004,22.5,FR
M,FRY4,2004,31.7,FR
M,FRY5,2004,,FR
M,HR03,2004,,HR
M,HR04,2004,,HR
M,HU10,2004,4,HU
M,HU11,2004,,HU
M,HU12,2004,,HU
M,HU21,2004,5.5,HU
M,HU22,2004,4,HU
M,HU23,2004,6.5,HU
M,HU31,2004,10.4,HU
M,HU32,2004,7.2,HU
M,HU33,2004,5.6,HU
M,IE01,2004,5,IE
M,IE02,2004,5,IE
M,IE04,2004,,IE
M,IE05,2004,,IE
M,IE06,2004,,IE
M,IS00,2004,5.1,IS
M,ITC1,2004,4.8,IT
M,ITC2,2004,,IT
M,ITC3,2004,3.1,IT
M,ITC4,2004,2.6,IT
M,ITF1,2004,5.3,IT
M,ITF2,2004,9.3,IT
M,ITF3,2004,12.6,IT
M,ITF4,2004,11.7,IT
M,ITF5,2004,8,IT
M,ITF6,2004,11.9,IT
M,ITG1,2004,14.8,IT
M,ITG2,2004,10.3,IT
M,ITH1,2004,,IT
M,ITH2,2004,,IT
M,ITH3,2004,2.3,IT
M,ITH4,2004,2.3,IT
M,ITH5,2004,,IT
M,ITI1,2004,3.5,IT
M,ITI2,2004,3.2,IT
M,ITI3,2004,,IT
M,ITI4,2004,5.5,IT
M,LT00,2004,10.3,LT
M,LT01,2004,,LT
M,LT02,2004,,LT
M,LU00,2004,3.7,LU
M,LV00,2004,11.2,LV
M,ME00,2004,,ME
M,MK00,2004,,MK
M,MT00,2004,6.9,MT
M,NL11,2004,5.4,NL
M,NL12,2004,4.5,NL
M,NL13,2004,4.7,NL
M,NL21,2004,4.1,NL
M,NL22,2004,4.4,NL
M,NL23,2004,5.3,NL
M,NL31,2004,4.2,NL
M,NL32,2004,4.7,NL
M,NL33,2004,4.1,NL
M,NL34,2004,2.2,NL
M,NL41,2004,3.8,NL
M,NL42,2004,5.2,NL
M,NO01,2004,4.7,NO
M,NO02,2004,6.1,NO
M,NO03,2004,4,NO
M,NO04,2004,4.9,NO
M,NO05,2004,4.5,NO
M,NO06,2004,3.3,NO
M,NO07,2004,4.8,NO
M,PL21,2004,16.5,PL
M,PL22,2004,17,PL
M,PL41,2004,15.3,PL
M,PL42,2004,23.3,PL
M,PL43,2004,25,PL
M,PL51,2004,26.4,PL
M,PL52,2004,18,PL
M,PL61,2004,21.2,PL
M,PL62,2004,21.1,PL
M,PL63,2004,18.7,PL
M,PL71,2004,18.3,PL
M,PL72,2004,20.8,PL
M,PL81,2004,17.1,PL
M,PL82,2004,15.2,PL
M,PL84,2004,13.6,PL
M,PL91,2004,,PL
M,PL92,2004,,PL
M,PT11,2004,6.6,PT
M,PT15,2004,,PT
M,PT16,2004,3.3,PT
M,PT17,2004,6.9,PT
M,PT18,2004,6.5,PT
M,PT20,2004,,PT
M,PT30,2004,,PT
M,RO11,2004,6.8,RO
M,RO12,2004,9.7,RO
M,RO21,2004,6.9,RO
M,RO22,2004,10.5,RO
M,RO31,2004,11,RO
M,RO32,2004,9.8,RO
M,RO41,2004,8.1,RO
M,RO42,2004,9.9,RO
M,RS11,2004,,RS
M,RS12,2004,,RS
M,RS21,2004,,RS
M,RS22,2004,,RS
M,SE11,2004,5.6,SE
M,SE12,2004,7.8,SE
M,SE21,2004,5.1,SE
M,SE22,2004,9.4,SE
M,SE23,2004,6.4,SE
M,SE31,2004,8.5,SE
M,SE32,2004,8.5,SE
M,SE33,2004,8.4,SE
M,SI01,2004,6.5,SI
M,SI02,2004,4.8,SI
M,SI03,2004,,SI
M,SI04,2004,,SI
M,SK01,2004,7.7,SK
M,SK02,2004,12.9,SK
M,SK03,2004,21.5,SK
M,SK04,2004,24.7,SK
M,TR10,2004,,TR
M,TR21,2004,,TR
M,TR22,2004,,TR
M,TR31,2004,,TR
M,TR32,2004,,TR
M,TR33,2004,,TR
M,TR41,2004,,TR
M,TR42,2004,,TR
M,TR51,2004,,TR
M,TR52,2004,,TR
M,TR61,2004,,TR
M,TR62,2004,,TR
M,TR63,2004,,TR
M,TR71,2004,,TR
M,TR72,2004,,TR
M,TR81,2004,,TR
M,TR82,2004,,TR
M,TR83,2004,,TR
M,TR90,2004,,TR
M,TRA1,2004,,TR
M,TRA2,2004,,TR
M,TRB1,2004,,TR
M,TRB2,2004,,TR
M,TRC1,2004,,TR
M,TRC2,2004,,TR
M,TRC3,2004,,TR
M,UKC1,2004,6.6,UK
M,UKC2,2004,6.9,UK
M,UKD1,2004,,UK
M,UKD3,2004,4.7,UK
M,UKD4,2004,4.2,UK
M,UKD6,2004,,UK
M,UKD7,2004,,UK
M,UKE1,2004,4.9,UK
M,UKE2,2004,,UK
M,UKE3,2004,4.5,UK
M,UKE4,2004,5.6,UK
M,UKF1,2004,4.2,UK
M,UKF2,2004,4,UK
M,UKF3,2004,,UK
M,UKG1,2004,3.5,UK
M,UKG2,2004,4.1,UK
M,UKG3,2004,8.2,UK
M,UKH1,2004,4.1,UK
M,UKH2,2004,4,UK
M,UKH3,2004,4.3,UK
M,UKI1,2004,9,UK
M,UKI2,2004,4.9,UK
M,UKI3,2004,,UK
M,UKI4,2004,,UK
M,UKI5,2004,,UK
M,UKI6,2004,,UK
M,UKI7,2004,,UK
M,UKJ1,2004,3.2,UK
M,UKJ2,2004,2.9,UK
M,UKJ3,2004,3.9,UK
M,UKJ4,2004,5.6,UK
M,UKK1,2004,3.6,UK
M,UKK2,2004,,UK
M,UKK3,2004,,UK
M,UKK4,2004,4.4,UK
M,UKL1,2004,5.3,UK
M,UKL2,2004,,UK
M,UKM2,2004,4.9,UK
M,UKM3,2004,9.4,UK
M,UKM5,2004,,UK
M,UKM6,2004,,UK
M,UKM7,2004,,UK
M,UKM8,2004,,UK
M,UKM9,2004,,UK
M,UKN0,2004,6.1,UK
T,AT11,2004,5.5,AT
T,AT12,2004,4.6,AT
T,AT13,2004,10.6,AT
T,AT21,2004,6.3,AT
T,AT22,2004,4.8,AT
T,AT31,2004,5,AT
T,AT32,2004,4.4,AT
T,AT33,2004,2.9,AT
T,AT34,2004,4.2,AT
T,BE10,2004,13.5,BE
T,BE21,2004,5.3,BE
T,BE22,2004,5.9,BE
T,BE23,2004,4.1,BE
T,BE24,2004,4.4,BE
T,BE25,2004,3.2,BE
T,BE31,2004,7,BE
T,BE32,2004,12.5,BE
T,BE33,2004,13,BE
T,BE34,2004,7.1,BE
T,BE35,2004,7.8,BE
T,BG31,2004,12.5,BG
T,BG32,2004,14.8,BG
T,BG33,2004,17.7,BG
T,BG34,2004,13.1,BG
T,BG41,2004,9.3,BG
T,BG42,2004,9.7,BG
T,CH01,2004,5.7,CH
T,CH02,2004,3.8,CH
T,CH03,2004,3.8,CH
T,CH04,2004,5,CH
T,CH05,2004,3.6,CH
T,CH06,2004,3.3,CH
T,CH07,2004,5.5,CH
T,CY00,2004,4.4,CY
T,CZ01,2004,4,CZ
T,CZ02,2004,5.4,CZ
T,CZ03,2004,5.8,CZ
T,CZ04,2004,12.1,CZ
T,CZ05,2004,6.7,CZ
T,CZ06,2004,7.9,CZ
T,CZ07,2004,9.9,CZ
T,CZ08,2004,14.6,CZ
T,DE11,2004,6.7,DE
T,DE12,2004,7,DE
T,DE13,2004,6.4,DE
T,DE14,2004,6.2,DE
T,DE21,2004,5.3,DE
T,DE22,2004,6.4,DE
T,DE23,2004,7,DE
T,DE24,2004,10,DE
T,DE25,2004,8.6,DE
T,DE26,2004,7.4,DE
T,DE27,2004,6.8,DE
T,DE30,2004,19.1,DE
T,DE40,2004,19.2,DE
T,DE50,2004,14.6,DE
T,DE60,2004,10.6,DE
T,DE71,2004,7.8,DE
T,DE72,2004,8.5,DE
T,DE73,2004,7.7,DE
T,DE80,2004,22.2,DE
T,DE91,2004,10.5,DE
T,DE92,2004,9.9,DE
T,DE93,2004,8.8,DE
T,DE94,2004,9,DE
T,DEA1,2004,10,DE
T,DEA2,2004,8.3,DE
T,DEA3,2004,8.7,DE
T,DEA4,2004,9.4,DE
T,DEA5,2004,10.9,DE
T,DEB1,2004,7.6,DE
T,DEB2,2004,6.1,DE
T,DEB3,2004,6.9,DE
T,Dec-00,2004,8.7,DE
T,DED2,2004,18.8,DE
T,DED4,2004,,DE
T,DED5,2004,,DE
T,DEE0,2004,22.4,DE
T,DEF0,2004,9.7,DE
T,DEG0,2004,16.3,DE
T,DK01,2004,,DK
T,DK02,2004,,DK
T,DK03,2004,,DK
T,DK04,2004,,DK
T,DK05,2004,,DK
T,EA19,2004,9.3,EA
T,EE00,2004,10.2,EE
T,EL30,2004,9.3,EL
T,EL41,2004,9.6,EL
T,EL42,2004,8.8,EL
T,EL43,2004,6.1,EL
T,EL51,2004,13.1,EL
T,EL52,2004,11.9,EL
T,EL53,2004,16.3,EL
T,EL54,2004,11.5,EL
T,EL61,2004,9.8,EL
T,EL62,2004,10.4,EL
T,EL63,2004,12.3,EL
T,EL64,2004,12.4,EL
T,EL65,2004,8.5,EL
T,ES11,2004,14.2,ES
T,ES12,2004,10.4,ES
T,ES13,2004,10.5,ES
T,ES21,2004,9.6,ES
T,ES22,2004,5.5,ES
T,ES23,2004,5.3,ES
T,ES24,2004,5.5,ES
T,ES30,2004,6.9,ES
T,ES41,2004,11,ES
T,ES42,2004,8.9,ES
T,ES43,2004,18,ES
T,ES51,2004,9.8,ES
T,ES52,2004,10.3,ES
T,ES53,2004,9.1,ES
T,ES61,2004,17.4,ES
T,ES62,2004,10.9,ES
T,ES63,2004,14,ES
T,ES64,2004,17.4,ES
T,ES70,2004,12.7,ES
T,EU15,2004,8.3,EU
T,EU27_2020,2004,10,EU
T,EU28,2004,9.3,EU
T,FI19,2004,11,FI
T,FI1B,2004,,FI
T,FI1C,2004,,FI
T,FI1D,2004,,FI
T,FI20,2004,,FI
T,FR10,2004,8.5,FR
T,FRB0,2004,7.5,FR
T,FRC1,2004,8.6,FR
T,FRC2,2004,7.7,FR
T,FRD1,2004,8.7,FR
T,FRD2,2004,8.9,FR
T,FRE1,2004,12.4,FR
T,FRE2,2004,10.3,FR
T,FRF1,2004,8.3,FR
T,FRF2,2004,9.2,FR
T,FRF3,2004,12.3,FR
T,FRG0,2004,7.8,FR
T,FRH0,2004,6.1,FR
T,FRI1,2004,10.7,FR
T,FRI2,2004,,FR
T,FRI3,2004,8,FR
T,FRJ1,2004,10.9,FR
T,FRJ2,2004,6.1,FR
T,FRK1,2004,8.1,FR
T,FRK2,2004,8.3,FR
T,FRL0,2004,9.9,FR
T,FRM0,2004,,FR
T,FRY1,2004,25.1,FR
T,FRY2,2004,21.5,FR
T,FRY3,2004,25.7,FR
T,FRY4,2004,32.8,FR
T,FRY5,2004,,FR
T,HR03,2004,,HR
T,HR04,2004,,HR
T,HU10,2004,4.2,HU
T,HU11,2004,,HU
T,HU12,2004,,HU
T,HU21,2004,5.3,HU
T,HU22,2004,4.4,HU
T,HU23,2004,6.9,HU
T,HU31,2004,9.5,HU
T,HU32,2004,6.8,HU
T,HU33,2004,6.2,HU
T,IE01,2004,4.7,IE
T,IE02,2004,4.5,IE
T,IE04,2004,,IE
T,IE05,2004,,IE
T,IE06,2004,,IE
T,IS00,2004,4,IS
T,ITC1,2004,5.4,IT
T,ITC2,2004,,IT
T,ITC3,2004,5.4,IT
T,ITC4,2004,3.8,IT
T,ITF1,2004,7.9,IT
T,ITF2,2004,11.4,IT
T,ITF3,2004,15.3,IT
T,ITF4,2004,15.3,IT
T,ITF5,2004,11.6,IT
T,ITF6,2004,14.5,IT
T,ITG1,2004,17.2,IT
T,ITG2,2004,13.4,IT
T,ITH1,2004,3.2,IT
T,ITH2,2004,3,IT
T,ITH3,2004,4.3,IT
T,ITH4,2004,4.3,IT
T,ITH5,2004,,IT
T,ITI1,2004,5.4,IT
T,ITI2,2004,5,IT
T,ITI3,2004,,IT
T,ITI4,2004,7.2,IT
T,LT00,2004,10.7,LT
T,LT01,2004,,LT
T,LT02,2004,,LT
T,LU00,2004,5.1,LU
T,LV00,2004,11.7,LV
T,ME00,2004,,ME
T,MK00,2004,,MK
T,MT00,2004,7.3,MT
T,NL11,2004,6,NL
T,NL12,2004,5.2,NL
T,NL13,2004,5.5,NL
T,NL21,2004,4.7,NL
T,NL22,2004,4.4,NL
T,NL23,2004,6.5,NL
T,NL31,2004,3.7,NL
T,NL32,2004,4.8,NL
T,NL33,2004,4.5,NL
T,NL34,2004,3.3,NL
T,NL41,2004,4.4,NL
T,NL42,2004,5,NL
T,NO01,2004,4.2,NO
T,NO02,2004,4.5,NO
T,NO03,2004,3.9,NO
T,NO04,2004,5,NO
T,NO05,2004,4,NO
T,NO06,2004,3.6,NO
T,NO07,2004,5,NO
T,PL21,2004,16.9,PL
T,PL22,2004,18.5,PL
T,PL41,2004,17.2,PL
T,PL42,2004,23.9,PL
T,PL43,2004,24.9,PL
T,PL51,2004,26.7,PL
T,PL52,2004,19.3,PL
T,PL61,2004,22,PL
T,PL62,2004,23.8,PL
T,PL63,2004,19.8,PL
T,PL71,2004,18.8,PL
T,PL72,2004,20.5,PL
T,PL81,2004,16.2,PL
T,PL82,2004,15.3,PL
T,PL84,2004,14.8,PL
T,PL91,2004,,PL
T,PL92,2004,,PL
T,PT11,2004,7.4,PT
T,PT15,2004,5,PT
T,PT16,2004,4.1,PT
T,PT17,2004,7.3,PT
T,PT18,2004,8.8,PT
T,PT20,2004,,PT
T,PT30,2004,,PT
T,RO11,2004,6.2,RO
T,RO12,2004,8.7,RO
T,RO21,2004,5.8,RO
T,RO22,2004,8.7,RO
T,RO31,2004,9.4,RO
T,RO32,2004,8.2,RO
T,RO41,2004,7,RO
T,RO42,2004,8.4,RO
T,RS11,2004,,RS
T,RS12,2004,,RS
T,RS21,2004,,RS
T,RS22,2004,,RS
T,SE11,2004,5.8,SE
T,SE12,2004,6.8,SE
T,SE21,2004,5.1,SE
T,SE22,2004,8.3,SE
T,SE23,2004,6.2,SE
T,SE31,2004,8.1,SE
T,SE32,2004,7.1,SE
T,SE33,2004,7.5,SE
T,SI01,2004,7.2,SI
T,SI02,2004,4.7,SI
T,SI03,2004,,SI
T,SI04,2004,,SI
T,SK01,2004,9.1,SK
T,SK02,2004,14.2,SK
T,SK03,2004,22.5,SK
T,SK04,2004,25,SK
T,TR10,2004,,TR
T,TR21,2004,,TR
T,TR22,2004,,TR
T,TR31,2004,,TR
T,TR32,2004,,TR
T,TR33,2004,,TR
T,TR41,2004,,TR
T,TR42,2004,,TR
T,TR51,2004,,TR
T,TR52,2004,,TR
T,TR61,2004,,TR
T,TR62,2004,,TR
T,TR63,2004,,TR
T,TR71,2004,,TR
T,TR72,2004,,TR
T,TR81,2004,,TR
T,TR82,2004,,TR
T,TR83,2004,,TR
T,TR90,2004,,TR
T,TRA1,2004,,TR
T,TRA2,2004,,TR
T,TRB1,2004,,TR
T,TRB2,2004,,TR
T,TRC1,2004,,TR
T,TRC2,2004,,TR
T,TRC3,2004,,TR
T,UKC1,2004,5.3,UK
T,UKC2,2004,5.3,UK
T,UKD1,2004,4.3,UK
T,UKD3,2004,4.7,UK
T,UKD4,2004,4.1,UK
T,UKD6,2004,,UK
T,UKD7,2004,,UK
T,UKE1,2004,4.5,UK
T,UKE2,2004,2.7,UK
T,UKE3,2004,4.9,UK
T,UKE4,2004,4.3,UK
T,UKF1,2004,4,UK
T,UKF2,2004,3.7,UK
T,UKF3,2004,4.7,UK
T,UKG1,2004,3.2,UK
T,UKG2,2004,4.3,UK
T,UKG3,2004,7.2,UK
T,UKH1,2004,3.5,UK
T,UKH2,2004,3.7,UK
T,UKH3,2004,4.5,UK
T,UKI1,2004,9,UK
T,UKI2,2004,4.8,UK
T,UKI3,2004,,UK
T,UKI4,2004,,UK
T,UKI5,2004,,UK
T,UKI6,2004,,UK
T,UKI7,2004,,UK
T,UKJ1,2004,3.8,UK
T,UKJ2,2004,3,UK
T,UKJ3,2004,3.5,UK
T,UKJ4,2004,4.7,UK
T,UKK1,2004,3.4,UK
T,UKK2,2004,1.8,UK
T,UKK3,2004,4.5,UK
T,UKK4,2004,3.5,UK
T,UKL1,2004,5.3,UK
T,UKL2,2004,3.1,UK
T,UKM2,2004,4.7,UK
T,UKM3,2004,7.3,UK
T,UKM5,2004,5.9,UK
T,UKM6,2004,4.7,UK
T,UKM7,2004,,UK
T,UKM8,2004,,UK
T,UKM9,2004,,UK
T,UKN0,2004,4.7,UK
F,AT11,2003,,AT
F,AT12,2003,3.8,AT
F,AT13,2003,7.3,AT
F,AT21,2003,4.5,AT
F,AT22,2003,3.2,AT
F,AT31,2003,3.9,AT
F,AT32,2003,,AT
F,AT33,2003,,AT
F,AT34,2003,,AT
F,BE10,2003,12.8,BE
F,BE21,2003,5.7,BE
F,BE22,2003,8.3,BE
F,BE23,2003,5.5,BE
F,BE24,2003,4.6,BE
F,BE25,2003,5,BE
F,BE31,2003,8.5,BE
F,BE32,2003,12.8,BE
F,BE33,2003,12.4,BE
F,BE34,2003,,BE
F,BE35,2003,9.4,BE
F,BG31,2003,10.3,BG
F,BG32,2003,14.5,BG
F,BG33,2003,22.3,BG
F,BG34,2003,16,BG
F,BG41,2003,10.3,BG
F,BG42,2003,10.4,BG
F,CH01,2003,5.3,CH
F,CH02,2003,4,CH
F,CH03,2003,4,CH
F,CH04,2003,4.5,CH
F,CH05,2003,4.5,CH
F,CH06,2003,4.2,CH
F,CH07,2003,6,CH
F,CY00,2003,4.6,CY
F,CZ01,2003,5.6,CZ
F,CZ02,2003,7,CZ
F,CZ03,2003,6,CZ
F,CZ04,2003,13.3,CZ
F,CZ05,2003,8.3,CZ
F,CZ06,2003,8.5,CZ
F,CZ07,2003,11,CZ
F,CZ08,2003,18.4,CZ
F,DE11,2003,5.5,DE
F,DE12,2003,5.8,DE
F,DE13,2003,5,DE
F,DE14,2003,5.8,DE
F,DE21,2003,4.7,DE
F,DE22,2003,5.9,DE
F,DE23,2003,6.3,DE
F,DE24,2003,7.9,DE
F,DE25,2003,7.5,DE
F,DE26,2003,6.1,DE
F,DE27,2003,5.9,DE
F,DE30,2003,15.8,DE
F,DE40,2003,17.9,DE
F,DE50,2003,9,DE
F,DE60,2003,8.2,DE
F,DE71,2003,6.6,DE
F,DE72,2003,6.7,DE
F,DE73,2003,6.6,DE
F,DE80,2003,19.6,DE
F,DE91,2003,9,DE
F,DE92,2003,6.8,DE
F,DE93,2003,7.5,DE
F,DE94,2003,6.6,DE
F,DEA1,2003,7.7,DE
F,DEA2,2003,7.6,DE
F,DEA3,2003,7.2,DE
F,DEA4,2003,7.3,DE
F,DEA5,2003,8.6,DE
F,DEB1,2003,6.3,DE
F,DEB2,2003,5.4,DE
F,DEB3,2003,5.5,DE
F,Dec-00,2003,7.3,DE
F,DED2,2003,16.9,DE
F,DED4,2003,,DE
F,DED5,2003,,DE
F,DEE0,2003,21,DE
F,DEF0,2003,7.2,DE
F,DEG0,2003,17.4,DE
F,DK01,2003,,DK
F,DK02,2003,,DK
F,DK03,2003,,DK
F,DK04,2003,,DK
F,DK05,2003,,DK
F,EA19,2003,10.3,EA
F,EE00,2003,10.4,EE
F,EL30,2003,13,EL
F,EL41,2003,15.3,EL
F,EL42,2003,18,EL
F,EL43,2003,9.1,EL
F,EL51,2003,15.7,EL
F,EL52,2003,16,EL
F,EL53,2003,25.9,EL
F,EL54,2003,18.4,EL
F,EL61,2003,17.1,EL
F,EL62,2003,13,EL
F,EL63,2003,15.4,EL
F,EL64,2003,14.6,EL
F,EL65,2003,11.8,EL
F,ES11,2003,16.9,ES
F,ES12,2003,16,ES
F,ES13,2003,15.1,ES
F,ES21,2003,13.2,ES
F,ES22,2003,7.5,ES
F,ES23,2003,8.8,ES
F,ES24,2003,10.2,ES
F,ES30,2003,9.6,ES
F,ES41,2003,18.6,ES
F,ES42,2003,17.1,ES
F,ES43,2003,23.7,ES
F,ES51,2003,13.4,ES
F,ES52,2003,15.8,ES
F,ES53,2003,11.7,ES
F,ES61,2003,25.1,ES
F,ES62,2003,14.3,ES
F,ES63,2003,,ES
F,ES64,2003,,ES
F,ES70,2003,15,ES
F,EU15,2003,8.9,EU
F,EU27_2020,2003,10.7,EU
F,EU28,2003,9.8,EU
F,FI19,2003,10.6,FI
F,FI1B,2003,,FI
F,FI1C,2003,,FI
F,FI1D,2003,,FI
F,FI20,2003,,FI
F,FR10,2003,7.5,FR
F,FRB0,2003,,FR
F,FRC1,2003,,FR
F,FRC2,2003,,FR
F,FRD1,2003,,FR
F,FRD2,2003,,FR
F,FRE1,2003,11.8,FR
F,FRE2,2003,10,FR
F,FRF1,2003,9.8,FR
F,FRF2,2003,,FR
F,FRF3,2003,10.3,FR
F,FRG0,2003,9,FR
F,FRH0,2003,8.4,FR
F,FRI1,2003,9.5,FR
F,FRI2,2003,,FR
F,FRI3,2003,,FR
F,FRJ1,2003,14.2,FR
F,FRJ2,2003,12.7,FR
F,FRK1,2003,,FR
F,FRK2,2003,7.8,FR
F,FRL0,2003,11,FR
F,FRM0,2003,,FR
F,FRY1,2003,27.6,FR
F,FRY2,2003,23.2,FR
F,FRY3,2003,28.5,FR
F,FRY4,2003,32.7,FR
F,FRY5,2003,,FR
F,HR03,2003,,HR
F,HR04,2003,,HR
F,HU10,2003,3.9,HU
F,HU11,2003,,HU
F,HU12,2003,,HU
F,HU21,2003,4.5,HU
F,HU22,2003,3.9,HU
F,HU23,2003,7.7,HU
F,HU31,2003,8.6,HU
F,HU32,2003,5.6,HU
F,HU33,2003,6.3,HU
F,IE01,2003,4.8,IE
F,IE02,2003,3.8,IE
F,IE04,2003,,IE
F,IE05,2003,,IE
F,IE06,2003,,IE
F,IS00,2003,4,IS
F,ITC1,2003,6.5,IT
F,ITC2,2003,,IT
F,ITC3,2003,9.8,IT
F,ITC4,2003,4.9,IT
F,ITF1,2003,8.5,IT
F,ITF2,2003,18.6,IT
F,ITF3,2003,29.8,IT
F,ITF4,2003,22,IT
F,ITF5,2003,27.1,IT
F,ITF6,2003,36.4,IT
F,ITG1,2003,29.7,IT
F,ITG2,2003,23.1,IT
F,ITH1,2003,,IT
F,ITH2,2003,5,IT
F,ITH3,2003,5,IT
F,ITH4,2003,5.9,IT
F,ITH5,2003,,IT
F,ITI1,2003,7.2,IT
F,ITI2,2003,9.3,IT
F,ITI3,2003,,IT
F,ITI4,2003,12.2,IT
F,LT00,2003,13.2,LT
F,LT01,2003,,LT
F,LT02,2003,,LT
F,LU00,2003,4.7,LU
F,LV00,2003,12,LV
F,ME00,2003,,ME
F,MK00,2003,,MK
F,MT00,2003,9.9,MT
F,NL11,2003,5.1,NL
F,NL12,2003,4.8,NL
F,NL13,2003,3.1,NL
F,NL21,2003,4,NL
F,NL22,2003,3.2,NL
F,NL23,2003,5,NL
F,NL31,2003,3.2,NL
F,NL32,2003,4.1,NL
F,NL33,2003,3.8,NL
F,NL34,2003,,NL
F,NL41,2003,3.9,NL
F,NL42,2003,3.9,NL
F,NO01,2003,3.5,NO
F,NO02,2003,4.1,NO
F,NO03,2003,4.1,NO
F,NO04,2003,3.5,NO
F,NO05,2003,4.8,NO
F,NO06,2003,4.1,NO
F,NO07,2003,3.8,NO
F,PL21,2003,16.6,PL
F,PL22,2003,21.1,PL
F,PL41,2003,17.3,PL
F,PL42,2003,28.5,PL
F,PL43,2003,24.4,PL
F,PL51,2003,25.6,PL
F,PL52,2003,21,PL
F,PL61,2003,21,PL
F,PL62,2003,25.9,PL
F,PL63,2003,23.8,PL
F,PL71,2003,21.9,PL
F,PL72,2003,16.9,PL
F,PL81,2003,14.6,PL
F,PL82,2003,19.4,PL
F,PL84,2003,18.9,PL
F,PL91,2003,,PL
F,PL92,2003,,PL
F,PT11,2003,7.8,PT
F,PT15,2003,8.9,PT
F,PT16,2003,4.1,PT
F,PT17,2003,9.3,PT
F,PT18,2003,9.9,PT
F,PT20,2003,,PT
F,PT30,2003,,PT
F,RO11,2003,5.3,RO
F,RO12,2003,6.4,RO
F,RO21,2003,5.7,RO
F,RO22,2003,7.1,RO
F,RO31,2003,5.9,RO
F,RO32,2003,9.3,RO
F,RO41,2003,6,RO
F,RO42,2003,6.3,RO
F,RS11,2003,,RS
F,RS12,2003,,RS
F,RS21,2003,,RS
F,RS22,2003,,RS
F,SE11,2003,4.7,SE
F,SE12,2003,5.3,SE
F,SE21,2003,4.4,SE
F,SE22,2003,6.5,SE
F,SE23,2003,4,SE
F,SE31,2003,5.7,SE
F,SE32,2003,5.8,SE
F,SE33,2003,4.5,SE
F,SI01,2003,8.6,SI
F,SI02,2003,5.2,SI
F,SI03,2003,,SI
F,SI04,2003,,SI
F,SK01,2003,8.1,SK
F,SK02,2003,15.9,SK
F,SK03,2003,20.4,SK
F,SK04,2003,20.9,SK
F,TR10,2003,,TR
F,TR21,2003,,TR
F,TR22,2003,,TR
F,TR31,2003,,TR
F,TR32,2003,,TR
F,TR33,2003,,TR
F,TR41,2003,,TR
F,TR42,2003,,TR
F,TR51,2003,,TR
F,TR52,2003,,TR
F,TR61,2003,,TR
F,TR62,2003,,TR
F,TR63,2003,,TR
F,TR71,2003,,TR
F,TR72,2003,,TR
F,TR81,2003,,TR
F,TR82,2003,,TR
F,TR83,2003,,TR
F,TR90,2003,,TR
F,TRA1,2003,,TR
F,TRA2,2003,,TR
F,TRB1,2003,,TR
F,TRB2,2003,,TR
F,TRC1,2003,,TR
F,TRC2,2003,,TR
F,TRC3,2003,,TR
F,UKC1,2003,5.2,UK
F,UKC2,2003,5.1,UK
F,UKD1,2003,,UK
F,UKD3,2003,4.3,UK
F,UKD4,2003,3.2,UK
F,UKD6,2003,,UK
F,UKD7,2003,,UK
F,UKE1,2003,,UK
F,UKE2,2003,,UK
F,UKE3,2003,5.2,UK
F,UKE4,2003,4.2,UK
F,UKF1,2003,3.8,UK
F,UKF2,2003,3.2,UK
F,UKF3,2003,,UK
F,UKG1,2003,,UK
F,UKG2,2003,3.3,UK
F,UKG3,2003,6.3,UK
F,UKH1,2003,3.1,UK
F,UKH2,2003,4.6,UK
F,UKH3,2003,4.2,UK
F,UKI1,2003,7.1,UK
F,UKI2,2003,5.4,UK
F,UKI3,2003,,UK
F,UKI4,2003,,UK
F,UKI5,2003,,UK
F,UKI6,2003,,UK
F,UKI7,2003,,UK
F,UKJ1,2003,3,UK
F,UKJ2,2003,2.6,UK
